Area Name,Daily Min Temp,Daily Max Temp,Daily Avg Temp,Total Precipitation,Relative Humidity,Water Bodies,Population Density,Day Length,Urban / Rural Area,Forested Area,Crop Area,Graze Land Area,Habitable
1533,21.7,32.58,27.14,52.73,88.28,1,4764,12.23,0,1,1,1,1
1535,26.98,32.87,29.92,90.09,52.11,1,7193,13.71,1,1,0,0,1
1536,27.34,36.65,31.99,31.29,76.06,0,4704,11.55,1,0,1,1,0
1537,27.86,34.61,31.24,57.42,77.76,0,1663,11.01,0,1,0,0,0
1538,28.75,43.62,36.19,50.08,51.05,0,6443,12.08,1,1,1,1,0
1539,21.46,32.08,26.77,48.96,65.05,1,9499,11.19,0,0,1,1,1
1540,19.78,31.66,25.72,45.61,57.51,0,8600,11.05,0,0,0,0,0
1541,23.73,31.99,27.86,20.56,78.6,0,1939,13.12,0,0,0,0,0
1542,20.57,26.51,23.54,75.57,71.12,0,7775,13.56,1,1,0,0,0
1543,24.02,38.77,31.4,45.13,63.8,0,8101,12.01,1,1,1,1,0
1544,25.58,33.45,29.52,95.85,78.97,1,9675,13.12,1,0,1,0,1
1546,25.33,34.56,29.95,26.08,51.76,0,2406,10.75,1,0,0,0,0
1547,20.62,32.12,26.37,68.27,77.68,0,9472,12.19,0,1,0,0,0
1548,17.5,22.75,20.13,94.07,83.27,0,5240,12.54,0,1,1,0,1
1549,21.46,34.56,28.01,66.35,83.93,0,2786,11.96,1,0,0,0,0
1550,17.14,27.5,22.32,87.13,79.18,0,1060,10.47,1,0,1,1,0
1551,28.35,36.13,32.24,82.75,60.4,0,8729,12.94,0,1,1,0,0
1552,20.19,25.8,23.0,36.01,89.09,0,555,13.36,1,0,0,1,0
1553,17.32,23.94,20.63,60.01,58.98,1,6867,12.54,0,0,1,1,1
1554,15.38,29.33,22.36,15.63,71.93,0,3917,10.68,0,1,1,1,1
1555,24.69,36.55,30.62,53.55,48.05,1,9861,10.3,0,1,1,0,1
1558,24.55,32.05,28.3,23.04,89.02,0,9395,11.21,0,1,0,1,1
1559,20.11,25.77,22.94,74.37,75.2,0,9910,10.15,1,0,0,0,0
1560,16.08,27.98,22.03,52.81,77.67,0,1612,13.36,1,1,1,1,0
1561,21.14,31.87,26.51,41.12,43.29,0,4838,12.81,0,0,0,0,0
1562,19.67,28.71,24.19,26.88,78.17,0,491,12.25,1,0,1,0,0
1563,25.16,33.79,29.47,99.87,78.74,0,2721,13.56,1,1,0,0,0
1564,24.09,31.25,27.67,7.17,73.59,0,6276,10.44,1,0,0,1,0
1565,20.47,32.17,26.32,4.36,54.6,0,9212,12.86,0,1,0,1,0
1566,18.27,32.98,25.62,21.73,64.48,0,5819,10.59,1,0,0,1,0
1567,29.82,36.58,33.2,97.11,45.52,0,6141,10.24,0,0,0,1,0
1569,21.81,32.78,27.3,97.92,63.58,0,3700,10.53,0,0,0,1,0
1570,25.32,34.57,29.95,65.49,52.19,1,5310,13.8,1,1,1,0,1
1571,17.11,26.58,21.84,88.01,57.45,0,4608,11.76,0,1,0,1,0
1572,22.28,29.83,26.05,21.4,48.13,1,6542,10.2,0,0,0,1,1
1573,15.41,28.66,22.04,97.2,51.5,0,7754,12.33,0,1,0,1,0
1574,22.58,32.43,27.51,14.28,43.83,1,6316,10.8,0,1,1,0,1
1575,29.46,39.89,34.68,10.11,86.0,0,7985,10.03,0,0,1,1,0
1576,20.76,28.81,24.79,11.22,66.52,1,360,13.03,0,1,1,0,1
1577,15.58,22.4,18.99,57.31,59.84,0,6933,10.62,1,1,1,1,0
1578,15.46,21.32,18.39,78.1,66.75,0,9627,13.77,0,1,1,0,1
1580,20.82,32.96,26.89,36.67,71.41,0,6044,12.37,0,1,1,0,1
1581,17.4,24.36,20.88,97.79,86.09,0,6234,10.35,1,1,0,1,0
1582,15.35,27.25,21.3,43.44,48.93,1,6975,10.87,0,0,0,0,1
1583,26.34,35.25,30.8,15.04,54.78,0,6928,12.44,1,1,0,0,0
1584,21.88,31.04,26.46,46.6,88.79,0,434,11.35,0,0,1,0,0
1585,19.34,29.03,24.18,67.9,58.56,0,7769,12.13,0,0,0,0,0
1586,28.5,37.18,32.84,83.22,41.13,0,2879,13.2,1,0,0,1,0
1587,16.74,22.75,19.75,45.88,47.38,0,9095,13.17,0,0,0,1,0
1588,29.34,37.44,33.39,59.36,41.32,0,7428,12.79,1,1,1,0,0
1589,19.71,31.35,25.53,26.73,89.5,0,2537,13.54,0,1,0,1,1
1591,28.33,39.98,34.15,64.59,53.94,0,2907,10.8,0,1,1,1,1
1592,24.04,31.91,27.98,98.6,86.18,0,5290,10.71,1,0,0,1,0
1593,27.4,37.0,32.2,4.91,89.79,0,9232,13.2,0,1,1,0,1
1594,29.76,36.69,33.23,88.65,69.99,0,3263,11.28,1,1,0,1,0
1595,19.33,26.43,22.88,56.23,41.66,0,9194,12.05,0,0,1,1,0
1596,29.42,34.65,32.03,25.21,44.08,0,7588,12.98,0,0,1,0,0
1597,20.84,34.81,27.83,95.49,64.08,1,9560,11.58,1,0,0,0,0
1598,20.78,27.89,24.34,48.34,60.31,1,123,10.52,1,1,0,1,1
1599,20.11,27.38,23.74,33.17,70.31,1,4752,12.72,0,1,1,1,1
1600,23.12,30.92,27.02,18.15,61.94,0,2848,13.27,1,1,0,0,0
1602,17.31,23.59,20.45,24.45,86.7,1,2550,10.05,0,0,1,1,1
1603,23.31,34.7,29.0,83.28,66.74,0,9688,12.25,1,0,0,1,0
1604,23.13,28.88,26.0,61.44,74.69,0,8195,11.88,0,1,0,0,0
1605,26.43,32.77,29.6,91.32,84.82,0,3457,11.04,0,0,0,1,0
1606,27.5,38.95,33.23,23.2,47.34,1,8195,10.64,0,1,0,1,1
1607,21.61,30.0,25.8,12.11,51.49,1,8183,10.75,1,0,1,1,1
1608,19.53,31.61,25.57,0.61,45.37,0,6072,12.9,0,1,1,1,1
1609,18.89,29.46,24.18,50.79,46.98,0,8255,12.14,0,0,1,0,0
1610,17.92,25.48,21.7,99.83,65.63,0,7169,13.92,1,0,1,0,0
1611,15.86,27.37,21.62,69.5,56.06,1,5438,10.97,0,1,0,0,1
1613,20.14,26.3,23.22,30.84,61.16,1,2632,13.83,0,0,1,0,1
1614,19.05,29.42,24.24,87.69,89.12,0,5437,12.06,1,1,0,1,0
1615,29.5,38.87,34.18,78.17,47.84,0,3873,10.58,0,0,0,1,0
1616,23.37,31.04,27.21,1.54,67.04,0,6565,10.59,0,1,0,1,1
1617,20.21,31.25,25.73,81.69,44.94,1,4761,12.43,1,1,1,0,1
1618,23.71,37.42,30.56,30.05,55.92,1,2157,13.33,0,1,1,1,1
1619,17.09,32.08,24.58,14.97,66.38,0,777,12.99,0,1,1,0,0
1620,21.66,32.74,27.2,22.63,87.33,0,3074,12.62,0,1,1,0,1
1621,24.39,33.44,28.92,46.86,59.56,1,8576,10.69,0,0,0,0,1
1622,22.33,29.59,25.96,42.49,43.25,0,5748,10.43,0,0,0,1,0
1624,21.03,28.6,24.81,28.89,59.41,1,6544,10.0,0,0,0,1,1
1625,29.91,39.7,34.81,17.22,47.29,0,1940,10.41,0,1,0,0,0
1626,28.2,36.88,32.54,76.22,51.5,1,1978,13.07,1,0,1,1,1
1627,24.35,38.49,31.42,99.01,70.9,1,6389,13.58,1,0,1,0,1
1628,23.54,32.22,27.88,77.78,43.37,0,9902,10.96,1,0,0,0,0
1629,24.31,33.04,28.68,29.59,63.24,1,7319,13.18,1,1,0,1,1
1630,18.02,26.86,22.44,24.48,70.47,0,3414,10.8,0,0,0,1,0
1631,20.93,34.29,27.61,21.77,61.09,1,1478,11.0,0,1,1,1,1
1632,15.59,27.1,21.35,13.67,40.96,1,5440,10.9,1,0,1,0,0
1633,22.13,33.27,27.7,55.13,89.28,0,552,10.21,1,1,1,0,0
1635,23.15,31.49,27.32,60.54,58.36,0,8633,10.78,1,1,1,1,0
1636,18.42,31.6,25.01,70.55,78.93,0,492,11.49,0,0,0,0,0
1637,29.46,34.84,32.15,68.02,56.28,1,5571,11.62,1,1,1,0,1
1638,28.64,42.35,35.5,29.23,63.75,1,1369,11.24,0,1,1,1,1
1639,25.83,35.96,30.9,33.03,59.42,0,8237,12.06,1,1,0,0,0
1640,23.0,31.98,27.49,68.15,57.13,1,3150,11.51,0,1,1,0,1
1641,28.05,38.02,33.04,34.94,41.09,0,7380,13.88,0,0,1,1,0
1642,16.96,28.63,22.8,21.26,58.0,0,9262,13.23,0,1,0,1,0
1643,26.86,31.99,29.42,37.43,84.47,0,4894,13.72,0,1,1,0,1
1644,16.87,30.59,23.73,27.21,74.52,0,7510,12.23,0,0,0,1,0
1646,26.91,36.38,31.65,8.83,47.27,0,265,12.71,0,1,1,1,1
1647,19.14,27.57,23.35,83.01,69.56,0,8546,10.67,0,1,0,1,1
1648,28.16,34.54,31.35,85.31,84.61,0,8593,13.01,0,0,0,1,0
1649,29.16,38.56,33.86,21.98,75.0,1,6463,10.94,1,0,1,1,1
1650,17.23,27.2,22.21,6.48,47.43,0,8179,10.58,0,1,0,1,0
1651,21.94,30.98,26.46,73.88,83.39,0,5130,10.17,0,1,0,1,1
1652,29.71,41.5,35.61,21.15,55.08,0,1605,11.89,0,0,1,0,0
1653,22.25,31.46,26.86,39.34,62.7,1,9548,11.15,0,1,1,1,1
1654,27.95,42.57,35.26,6.41,66.31,1,7509,13.95,1,1,0,0,1
1655,23.83,34.82,29.33,22.63,82.53,1,4440,11.0,0,0,0,0,1
1657,20.63,33.7,27.17,79.29,86.58,1,309,13.47,0,1,0,1,1
1658,19.29,25.38,22.33,80.44,86.48,0,3893,11.27,0,0,1,0,0
1659,18.05,27.02,22.53,20.71,40.4,0,4621,13.0,0,1,0,1,0
1660,26.43,34.8,30.61,33.59,86.09,1,3147,12.64,0,0,0,1,1
1661,20.8,31.49,26.15,13.42,42.72,1,1080,12.25,0,0,0,1,1
1662,22.67,36.28,29.47,7.42,53.29,0,2219,11.67,0,1,0,1,0
1663,22.38,28.17,25.28,99.22,65.75,1,3845,12.68,1,0,0,1,0
1664,23.66,29.38,26.52,65.56,64.0,1,277,11.63,1,1,1,1,1
1665,27.98,41.49,34.74,54.21,70.24,1,1646,12.19,0,1,1,1,1
1666,29.71,36.84,33.28,76.55,63.97,1,8590,12.36,1,0,1,0,0
1669,21.11,32.8,26.96,84.01,86.72,0,3666,11.07,0,0,0,0,0
1670,27.41,37.84,32.63,80.67,52.03,0,374,11.36,0,0,0,1,0
1671,26.47,39.8,33.13,1.65,53.7,0,3095,10.07,0,0,0,1,0
1672,23.6,29.85,26.73,18.68,86.04,0,152,13.41,0,1,0,0,0
1673,29.34,35.64,32.49,65.49,43.84,1,7875,13.02,0,1,1,1,1
1674,18.01,28.58,23.29,37.58,70.48,0,9715,10.73,1,1,1,0,0
1675,16.64,31.1,23.87,98.25,74.09,0,1727,11.45,0,1,1,0,1
1676,27.81,36.96,32.38,66.54,65.28,0,6143,11.68,0,0,0,0,0
1677,21.59,29.86,25.72,95.65,74.71,1,7923,11.34,1,0,1,0,1
1678,27.7,38.77,33.24,20.14,48.64,0,8780,13.19,0,0,1,0,0
1680,28.4,42.7,35.55,86.4,82.63,0,8708,12.9,0,0,1,0,0
1681,15.94,29.31,22.62,32.14,47.0,0,9212,13.07,0,0,1,0,0
1682,28.25,43.21,35.73,98.96,60.04,0,1653,13.62,1,0,0,1,0
1683,21.72,26.95,24.34,15.77,43.76,1,8957,12.38,0,1,0,0,1
1684,22.66,28.79,25.72,51.63,67.26,1,2569,12.46,0,0,1,0,1
1685,24.4,35.49,29.95,79.28,73.49,0,1574,12.89,1,1,1,0,0
1686,28.9,42.1,35.5,43.26,87.06,1,6577,12.72,0,0,1,1,1
1687,15.29,23.14,19.21,46.81,76.97,0,437,13.48,0,0,1,1,0
1688,22.15,29.54,25.85,98.64,67.06,1,7091,13.08,1,0,0,1,1
1689,25.32,38.19,31.75,42.53,86.63,0,8560,10.48,0,0,0,0,0
1691,25.84,31.4,28.62,60.41,63.92,1,1187,13.71,1,0,0,0,0
1692,25.39,34.08,29.73,5.45,68.06,0,1393,12.73,1,0,0,0,0
1693,17.02,27.07,22.05,84.22,69.8,0,8948,10.51,0,0,0,1,0
1694,19.49,30.09,24.79,64.82,60.5,0,6064,13.09,1,0,0,0,0
1695,20.38,32.67,26.52,40.4,81.92,0,2928,11.43,1,1,0,0,0
1696,27.07,35.62,31.34,1.62,49.26,1,6572,13.22,1,0,0,0,0
1697,19.18,30.31,24.74,59.17,67.74,0,4073,13.82,0,1,0,1,1
1698,18.16,29.01,23.59,1.27,76.11,0,6761,11.02,0,0,0,1,0
1699,29.36,39.84,34.6,0.12,85.2,1,5057,13.43,0,1,1,0,1
1700,15.13,26.54,20.84,61.61,84.2,0,6664,13.09,0,1,1,0,1
1702,29.97,37.56,33.76,18.9,65.44,1,1436,12.68,0,1,1,1,1
1703,25.15,31.0,28.08,19.19,72.16,0,1767,11.54,1,0,1,1,0
1704,27.43,33.62,30.52,65.33,59.71,0,1925,10.44,1,0,1,1,0
1705,19.42,26.67,23.04,5.37,63.41,1,1312,11.94,0,1,1,1,1
1706,15.21,25.22,20.22,31.34,85.31,0,2868,10.42,1,0,1,1,0
1707,26.07,39.47,32.77,14.94,86.54,0,5876,12.0,0,1,0,0,0
1708,27.51,39.53,33.52,58.02,84.77,1,544,13.28,1,1,1,1,1
1709,26.11,39.0,32.55,66.18,46.92,0,9689,13.99,1,1,0,1,0
1710,17.14,25.65,21.4,72.11,82.5,1,4481,10.79,0,0,0,0,1
1711,26.3,35.35,30.82,25.52,87.42,1,3776,10.83,0,0,1,1,1
1713,26.53,35.47,31.0,8.92,58.06,0,2410,13.24,1,0,1,0,0
1714,24.88,31.8,28.34,7.87,65.93,1,4140,11.88,0,1,0,0,1
1715,26.49,32.1,29.3,42.62,78.95,0,7185,13.66,0,1,1,1,1
1716,27.69,38.6,33.14,94.58,68.1,0,1927,13.08,1,0,0,0,0
1717,24.2,39.1,31.65,21.77,89.67,1,6385,12.95,1,0,1,1,1
1718,16.33,23.0,19.66,25.67,62.79,1,3319,10.41,1,0,1,1,1
1719,22.31,27.78,25.05,10.09,75.7,1,5659,10.14,1,1,0,0,1
1720,16.16,28.96,22.56,60.56,79.63,1,6871,11.27,0,0,1,1,1
1721,21.11,28.64,24.88,67.99,64.71,0,4788,10.87,0,0,0,0,0
1722,21.11,34.4,27.75,64.29,82.85,0,4611,12.85,1,0,0,0,0
1724,15.99,28.03,22.01,86.11,67.31,0,2172,11.8,1,0,1,0,0
1725,20.23,34.69,27.46,48.64,60.58,0,6870,12.09,1,1,1,1,0
1726,16.66,25.75,21.21,13.45,45.39,0,6428,13.25,0,0,0,0,0
1727,27.12,38.74,32.93,28.94,59.67,1,2430,11.91,1,1,0,1,1
1728,29.22,38.86,34.04,66.24,76.7,0,785,12.18,0,0,1,1,0
1729,16.08,27.39,21.74,61.31,86.06,1,5058,13.37,0,1,1,1,1
1730,29.33,38.82,34.07,53.1,52.58,1,784,11.73,0,1,0,1,1
1731,22.84,29.72,26.28,68.3,57.76,0,8632,10.33,1,0,0,1,0
1732,19.49,29.57,24.53,63.74,47.7,0,833,12.09,1,0,0,1,0
1733,16.15,26.44,21.3,88.13,74.54,0,1596,12.32,0,0,1,0,0
1735,22.51,35.62,29.06,58.6,88.01,0,9423,12.05,0,0,1,0,0
1736,26.92,39.27,33.1,77.86,72.05,1,5550,11.03,1,1,0,1,1
1737,25.61,37.24,31.43,24.87,70.85,0,4735,10.89,1,1,1,0,0
1738,15.75,21.89,18.82,67.82,67.67,1,1832,11.48,0,0,1,0,1
1739,16.09,28.3,22.2,90.22,44.42,1,6627,10.66,1,1,1,1,1
1740,21.04,31.05,26.04,38.57,76.48,0,6825,12.66,1,0,1,1,0
1741,19.43,33.37,26.4,77.91,70.1,1,6403,12.46,0,0,0,0,1
1742,18.49,32.68,25.59,72.48,73.07,0,8131,12.53,0,1,0,1,1
1743,19.22,24.77,21.99,5.95,84.94,0,1519,10.9,1,1,1,0,0
1744,27.05,40.26,33.66,58.15,79.2,0,4810,10.99,0,0,0,1,0
1746,28.94,34.32,31.63,13.02,79.05,0,8779,13.15,0,0,1,0,0
1747,21.08,29.75,25.41,96.73,86.36,0,1541,12.76,1,1,1,1,0
1748,28.59,39.01,33.8,81.14,89.5,1,2490,13.5,1,1,0,0,1
1749,19.82,26.3,23.06,10.97,69.06,0,1484,11.61,1,1,0,1,0
1750,22.15,34.61,28.38,12.18,45.44,0,2256,12.19,1,0,0,1,0
1751,18.39,23.47,20.93,59.45,62.96,0,4496,12.96,1,1,1,1,0
1752,24.61,31.29,27.95,34.49,79.38,0,1491,13.9,0,0,0,0,0
1753,29.68,40.49,35.09,3.49,41.39,0,7522,13.96,0,1,1,1,1
1754,24.05,36.2,30.12,54.16,42.84,0,5535,14.0,0,0,0,0,0
1755,20.37,34.53,27.45,38.78,43.36,0,4900,13.56,1,0,1,0,0
1757,24.72,36.77,30.74,10.11,76.55,0,3242,12.56,1,1,1,0,0
1758,16.84,28.56,22.7,80.19,65.06,0,368,10.03,0,1,1,0,0
1759,28.33,37.27,32.8,91.51,58.44,1,4017,12.8,0,0,1,0,1
1760,22.55,27.56,25.05,75.66,45.28,0,9816,10.95,1,1,0,1,0
1761,21.74,27.94,24.84,82.24,76.61,1,8769,10.23,0,1,0,1,1
1762,23.79,34.13,28.96,21.65,56.05,0,4371,12.79,0,0,0,0,0
1763,24.37,36.12,30.25,26.36,53.27,0,338,13.02,1,0,0,1,0
1764,16.08,25.25,20.66,20.85,72.62,0,8901,12.64,0,0,0,0,0
1765,25.24,37.55,31.39,76.51,67.95,0,7102,11.46,0,0,1,1,0
1766,18.63,28.85,23.74,94.79,58.12,0,7868,12.04,1,1,1,0,0
1768,25.71,31.45,28.58,71.68,72.07,1,5983,13.74,1,1,1,0,1
1769,27.34,34.26,30.8,88.15,53.56,0,5885,12.92,0,1,1,0,0
1770,27.06,40.46,33.76,63.87,79.74,1,5193,12.02,1,1,0,0,1
1771,23.29,35.54,29.41,38.77,51.47,0,6538,12.37,1,1,0,0,0
1772,22.8,36.75,29.78,42.58,47.94,0,6274,13.71,0,0,1,0,0
1773,17.14,23.32,20.23,7.53,79.12,0,9446,11.58,1,1,0,1,0
1774,26.63,41.53,34.08,3.15,75.39,0,5545,10.41,0,1,1,1,1
1775,19.07,26.17,22.62,69.55,49.13,1,3438,11.3,0,0,0,1,1
1776,22.45,27.57,25.01,43.84,45.81,1,2433,11.66,0,1,1,0,1
1777,19.26,34.24,26.75,55.22,81.92,1,4486,11.09,1,0,1,0,1
1780,17.01,24.82,20.91,55.77,78.83,0,4681,12.12,0,1,1,0,1
1781,24.44,36.12,30.28,27.74,56.36,0,6798,11.22,1,1,0,0,0
1782,15.81,22.58,19.2,47.59,72.91,1,8459,10.41,1,1,0,0,1
1783,26.23,37.03,31.63,47.08,46.21,0,3642,10.75,0,0,0,1,0
1784,19.76,33.8,26.78,38.84,65.35,1,5986,13.67,1,1,1,1,1
1785,15.0,23.2,19.1,82.07,40.94,0,8154,12.52,0,1,0,0,0
1786,22.67,34.37,28.52,45.12,59.58,1,7014,11.26,0,1,1,0,1
1787,15.7,22.58,19.14,60.36,43.74,1,7613,11.47,0,0,0,0,1
1788,19.14,30.39,24.77,89.55,63.76,1,8369,11.97,0,1,1,0,1
1789,25.6,33.97,29.79,86.62,61.08,0,1208,12.69,0,0,0,1,0
1791,15.94,23.05,19.5,89.04,62.22,0,9183,12.33,1,1,0,0,0
1792,27.59,35.72,31.66,27.0,42.27,0,4856,13.73,0,1,1,1,1
1793,15.06,21.85,18.45,3.5,58.08,1,1324,12.5,0,1,1,0,1
1794,18.7,32.72,25.71,26.11,77.82,1,7628,13.64,0,1,0,0,1
1795,26.11,35.09,30.6,27.87,58.45,0,8856,10.02,0,1,1,0,0
1796,19.74,27.2,23.47,90.94,75.76,0,2959,13.56,0,1,1,0,1
1797,16.53,26.01,21.27,64.92,58.47,0,8593,12.89,0,1,1,1,1
1798,20.4,28.61,24.51,8.17,61.16,1,8400,10.69,0,0,0,1,1
1799,19.06,31.5,25.28,13.54,68.19,0,2512,11.05,0,1,1,0,1
1800,27.64,42.35,35.0,15.57,87.53,0,2747,12.17,0,0,1,1,0
1802,19.7,29.08,24.39,63.04,45.44,0,3438,10.5,0,1,1,0,0
1803,26.83,40.44,33.64,73.54,41.65,0,5904,13.14,0,0,0,1,0
1804,28.38,39.04,33.71,85.96,70.4,1,7331,13.16,1,0,0,1,1
1805,21.51,28.08,24.79,94.06,87.45,0,4623,11.2,1,1,1,0,0
1806,28.65,40.56,34.6,20.17,89.49,0,3913,10.28,1,1,1,1,0
1807,20.66,30.79,25.73,30.98,64.21,0,3745,13.96,0,0,1,1,0
1808,29.46,40.97,35.21,24.03,63.4,0,3517,11.0,0,0,0,1,0
1809,16.34,30.24,23.29,35.88,72.25,0,111,10.27,0,0,0,1,0
1810,25.31,34.71,30.01,91.47,67.78,0,6709,11.32,0,1,1,0,1
1811,22.41,36.42,29.41,57.51,71.7,0,3245,13.88,0,0,0,1,0
1813,20.81,33.32,27.07,73.82,83.7,0,974,13.17,0,1,1,1,1
1814,24.49,34.38,29.43,49.01,77.32,1,7403,11.92,0,0,1,0,1
1815,25.56,36.59,31.07,2.89,64.84,1,983,11.22,0,1,1,1,1
1816,15.07,23.32,19.19,6.42,63.09,1,4750,11.69,0,1,1,1,1
1817,17.5,32.34,24.92,53.79,71.98,1,7810,10.07,0,0,1,1,1
1818,25.7,37.37,31.53,71.88,62.79,0,6897,12.87,0,0,1,1,0
1819,25.0,30.43,27.72,21.53,62.89,0,5539,10.4,0,1,1,0,0
1820,29.49,37.76,33.62,72.19,40.82,1,7108,12.08,0,1,1,1,1
1821,26.42,37.65,32.03,81.07,48.7,0,9871,12.26,0,1,1,1,1
1822,29.26,34.82,32.04,41.19,64.43,0,8644,10.01,0,0,1,0,0
1824,25.54,30.78,28.16,74.64,81.13,0,8262,13.92,0,0,0,0,0
1825,19.47,28.97,24.22,40.4,53.94,0,9798,11.21,0,0,1,1,0
1826,16.58,24.91,20.74,67.84,66.13,0,3587,10.31,0,0,0,0,0
1827,26.73,36.11,31.42,76.4,57.25,0,7637,13.42,1,0,0,1,0
1828,24.66,32.29,28.48,99.19,45.24,0,2490,10.61,1,1,0,1,0
1829,15.72,22.37,19.05,34.54,87.91,1,4130,10.1,1,1,0,0,1
1830,20.4,32.29,26.35,41.1,82.73,0,7592,11.98,0,1,1,0,1
1831,29.35,39.5,34.42,16.56,43.92,1,3538,10.52,0,0,1,1,1
1832,22.51,29.51,26.01,20.41,75.99,0,2483,13.93,0,0,0,0,0
1833,21.49,29.69,25.59,69.34,57.38,0,3467,10.04,1,0,1,1,0
1835,21.87,32.78,27.32,91.7,89.74,0,6267,10.2,1,1,1,0,0
1836,18.13,23.86,20.99,39.46,55.12,0,1565,13.33,1,1,1,1,0
1837,20.53,27.01,23.77,17.98,51.94,0,2251,10.96,0,0,0,1,0
1838,20.55,26.28,23.41,28.51,68.39,0,3583,13.65,0,0,1,0,0
1839,15.79,28.91,22.35,45.51,81.76,1,673,11.24,0,0,0,1,1
1840,26.51,39.04,32.78,29.07,49.63,1,874,10.28,1,1,0,0,1
1841,21.25,33.78,27.51,23.36,75.47,0,7130,10.04,0,0,1,1,0
1842,27.33,39.5,33.41,73.6,43.07,0,4438,11.13,0,0,1,0,0
1843,27.76,39.45,33.6,0.78,85.95,0,8121,11.89,0,0,1,0,0
1844,18.18,27.95,23.06,53.92,44.05,0,4030,10.0,1,1,1,0,0
1846,24.86,36.28,30.57,79.38,85.71,0,5060,12.32,0,0,1,0,0
1847,22.08,27.47,24.78,26.62,64.54,1,2320,11.33,1,1,1,1,1
1848,28.2,39.42,33.81,60.33,62.4,0,1539,11.56,0,1,1,0,0
1849,18.24,31.01,24.63,66.89,88.67,1,6346,11.05,0,1,0,0,1
1850,25.17,35.17,30.17,65.5,89.52,0,7524,12.12,0,0,0,0,0
1851,24.12,32.69,28.4,44.58,72.51,1,9005,10.92,1,0,0,0,0
1852,19.43,27.2,23.32,34.66,46.36,0,6800,10.54,1,1,0,0,0
1853,17.05,28.48,22.76,83.59,65.31,1,8867,13.56,0,0,0,1,1
1854,24.77,36.7,30.74,75.84,66.46,1,6439,11.56,0,0,0,1,1
1855,26.08,39.79,32.93,32.13,65.72,0,5184,10.31,0,0,1,0,0
1857,19.73,28.16,23.95,10.3,68.47,0,5610,10.92,0,1,1,0,1
1858,24.67,37.37,31.02,7.18,40.94,1,169,11.24,0,0,1,0,1
1859,20.93,31.54,26.23,9.43,75.56,1,9209,13.08,1,1,1,0,1
1860,25.7,39.53,32.61,58.29,75.62,0,9034,10.09,0,0,1,0,0
1861,17.99,28.27,23.13,5.17,45.77,0,6828,11.91,0,0,1,0,0
1862,28.35,38.53,33.44,33.69,68.51,0,4250,11.63,1,1,0,1,0
1863,19.31,30.09,24.7,75.32,68.42,0,2633,13.87,1,1,0,1,0
1864,20.52,33.01,26.76,29.43,74.12,0,7510,10.72,0,0,1,0,0
1865,15.87,30.52,23.19,76.33,44.27,0,9668,12.51,0,0,1,0,0
1866,16.67,22.41,19.54,74.55,71.33,0,8701,10.81,1,1,0,0,0
1868,22.74,28.27,25.51,24.58,54.04,1,3107,12.19,0,0,0,0,1
1869,19.01,33.39,26.2,72.88,65.35,1,8243,12.22,0,0,1,0,1
1870,27.53,37.83,32.68,74.78,78.67,0,6970,10.3,1,1,1,1,0
1871,15.22,26.37,20.79,39.75,75.28,1,5234,11.83,1,1,0,0,1
1872,20.69,30.51,25.6,21.04,45.95,0,4342,11.84,1,0,1,0,0
1873,20.06,26.0,23.03,52.13,69.56,0,5709,11.28,0,0,1,1,0
1874,15.29,27.97,21.63,92.14,88.46,1,9971,11.11,0,0,1,1,1
1875,16.87,29.34,23.1,63.96,47.84,0,7878,10.9,0,1,0,1,0
1876,21.2,29.32,25.26,17.29,82.65,0,1297,10.02,0,1,1,0,1
1877,22.39,30.46,26.42,68.28,75.13,0,2437,10.01,0,0,1,1,0
1879,21.06,34.44,27.75,42.72,78.7,0,8186,12.36,0,1,0,1,1
1880,22.96,28.69,25.83,59.15,54.1,1,3293,11.17,0,1,0,0,1
1881,23.93,37.74,30.83,73.41,54.39,1,8318,10.67,1,1,0,1,1
1882,15.15,22.72,18.93,51.49,85.3,1,5320,12.74,1,1,0,1,1
1883,21.96,32.89,27.43,81.4,57.99,1,3073,12.12,0,1,0,1,1
1884,29.45,43.81,36.63,72.22,43.15,1,6631,13.66,0,0,1,0,1
1885,22.79,34.57,28.68,61.51,70.03,1,3265,13.32,0,0,0,0,1
1886,25.16,34.31,29.74,15.08,46.24,0,1190,12.91,0,1,1,0,0
1887,19.68,31.57,25.63,83.59,79.83,1,8541,10.51,0,0,0,1,1
1888,26.61,35.05,30.83,93.59,72.09,0,241,12.66,1,0,1,1,0
1891,26.59,34.37,30.48,13.7,83.74,1,366,12.78,0,0,1,1,1
1892,22.82,37.79,30.3,48.82,79.24,0,7819,13.05,0,1,0,0,0
1893,29.64,42.15,35.89,25.89,45.61,1,4410,11.05,0,0,0,0,1
1894,16.88,28.33,22.61,75.45,59.05,1,8780,12.56,0,0,1,0,1
1895,15.25,23.81,19.53,72.16,78.73,1,8787,12.47,0,1,1,1,1
1896,26.55,32.04,29.3,14.09,60.87,1,579,11.54,1,1,0,1,1
1897,27.11,32.42,29.76,87.7,88.62,0,2790,12.65,1,0,0,0,0
1898,16.8,27.34,22.07,18.1,76.79,0,6099,10.35,1,1,1,1,0
1899,18.98,31.6,25.29,79.73,40.77,0,5036,12.57,0,0,1,1,0
1900,15.26,25.64,20.45,45.7,84.0,0,2527,12.42,1,0,1,1,0
